id_0,mother1_0,mother2_0,color1_0,color2_0,px_0,py_0,pz_0,energy_0,mass_0,lifetime_0,spin_0,id_1,mother1_1,mother2_1,color1_1,color2_1,px_1,py_1,pz_1,energy_1,mass_1,lifetime_1,spin_1,n,muon_inv_mass,pT
-13.0,1.0,2.0,0.0,0.0,-10.213666624,14.508685859,-9.4934496612,20.123283473,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,10.213666624,-14.508685859,81.418152129,83.329085242,0.0,0.0,1.0,4,74.35879078940671,17.74319450553812
-13.0,1.0,2.0,0.0,0.0,-19.478998685,16.165042866,-41.761921278,48.834394329,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,19.478998685,-16.165042866,37.997256934,45.656670216,0.0,0.0,1.0,4,94.41603985141704,25.31284260271551
-13.0,1.0,2.0,0.0,0.0,-6.0539576505,-33.3963964,-72.5546557,80.100859917,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,6.0539576505,33.3963964,-11.493901708,35.834054644,0.0,0.0,-1.0,4,79.85452029722863,33.94067907010672
-13.0,1.0,2.0,0.0,0.0,5.2029468516,-26.536309532,-1.7745601327,27.099731423,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-5.2029468516,26.536309532,-126.15658881,129.02221235,0.0,0.0,1.0,4,89.48565503845005,27.04156762317393
-13.0,1.0,2.0,0.0,0.0,-26.509113127,-13.309702924,13.028250011,32.397786484,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,26.509113127,13.309702924,105.61053915,109.69716154,0.0,0.0,-1.0,4,78.2036569500113,29.662792699023097
-13.0,1.0,2.0,0.0,0.0,2.4351709362,74.108505926,67.147576086,100.03398264,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,-2.4351709362,-74.108505926,238.70597493,249.95708266,0.0,0.0,-1.0,4,170.1392110030253,74.14850442235831
-13.0,1.0,2.0,0.0,0.0,-8.5691839953,-28.70558724,-29.366563907,41.95040797,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,8.5691839953,28.70558724,143.19972339,146.29970073,0.0,0.0,1.0,4,149.9337027745253,29.957330540930318
-13.0,1.0,2.0,0.0,0.0,-34.023881759,27.601104119,-80.097061425,91.296137528,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,34.023881759,-27.601104119,-61.214737334,75.277417234,0.0,0.0,-1.0,4,88.19140931828282,43.811476561949966
-13.0,1.0,2.0,0.0,0.0,-17.417038399,15.325573021,130.6755849,132.71900732,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,17.417038399,-15.325573021,6.4455995348,24.078458596,0.0,0.0,-1.0,4,76.0475252514948,23.19970721828712
-13.0,1.0,2.0,0.0,0.0,5.3815426979,25.327917607,14.8684218,29.858572956,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-5.3815426979,-25.327917607,-51.731564058,57.849970891,0.0,0.0,1.0,4,79.58578646107341,25.893327559745995
-13.0,1.0,2.0,0.0,0.0,-87.367723113,45.81094457,-74.929734874,123.87988881,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,87.367723113,-45.81094457,-308.30824505,323.70624902,0.0,0.0,1.0,4,231.21851465950456,98.64969176001233
-13.0,1.0,2.0,0.0,0.0,-49.160565033,-12.265338784,-106.56038554,117.99286189,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,49.160565033,12.265338784,-20.191971054,54.542784902,0.0,0.0,-1.0,4,117.05720615067338,50.667540791419086
-13.0,1.0,2.0,0.0,0.0,22.756392862,-17.171348564,-5.8124800343,29.094562237,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,-22.756392862,17.171348564,71.985344172,77.424791915,0.0,0.0,-1.0,4,83.471700957706,28.508044962713058
-13.0,1.0,2.0,0.0,0.0,9.811330336,-36.435914175,60.320887322,71.150878365,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-9.811330336,36.435914175,52.221884271,64.427969404,0.0,0.0,1.0,4,75.60256956304796,37.733778564173505
-13.0,1.0,2.0,0.0,0.0,-21.44831904,9.5072732402,-89.438620363,92.464509118,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,21.44831904,-9.5072732402,28.228334672,36.70500664,0.0,0.0,-1.0,4,113.74561409910436,23.461002410499205
-13.0,1.0,2.0,0.0,0.0,-41.231910594,-1.2846928386,-99.93317724,108.11272266,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,41.231910594,1.2846928386,-28.476043144,50.125900691,0.0,0.0,1.0,4,92.4690977591593,41.25191979679442
-13.0,1.0,2.0,0.0,0.0,23.579767547,17.730093474,17.693071571,34.400674902,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-23.579767547,-17.730093474,97.436002416,101.80440177,0.0,0.0,1.0,4,72.78131102227603,29.501892348921142
-13.0,1.0,2.0,0.0,0.0,-11.200515042,25.752422751,-31.272935963,42.031361368,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,11.200515042,-25.752422751,30.525578729,41.478304829,0.0,0.0,1.0,4,83.50632194929408,28.082713806758257
-13.0,1.0,2.0,0.0,0.0,-4.8279743592,58.533167844,-118.54026314,132.29223355,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,4.8279743592,-58.533167844,-345.16800941,350.12911303,0.0,0.0,1.0,4,133.06011274892018,58.73194253783002
-13.0,1.0,2.0,0.0,0.0,-23.571981166,25.192884315,-14.052018339,37.252905062,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,23.571981166,-25.192884315,17.482001497,38.677384768,0.0,0.0,1.0,4,75.85277931100244,34.50101036490427
